Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Reached.on.Time_Y.N
1.7134471764691277,0.0018523902117447988,1.1398802091085403,0.9252052896694225,0.6095373521533309,-0.20107542057582317,-1.0612819696703826,0,0,1,0,1,0,0,0,0
1.7134471764691277,-0.706807673837918,1.1398802091085403,-0.379736818818395,-0.9468524219607604,-0.65686956084988,-1.0569982339918713,0,0,1,1,0,0,0,0,1
-0.04312065596147426,1.4191725183110704,-1.6073389997877405,-0.379736818818395,-0.9468524219607604,2.5988028696790977,-1.3244257327789313,0,0,1,0,0,1,0,0,1
1.7134471764691277,0.0018523902117447988,-0.9205341975636703,-0.379736818818395,-0.9468524219607604,-0.7219830094604597,1.179723752430793,0,0,1,0,0,0,0,1,0
-0.04312065596147426,1.4191725183110704,-0.6083501965527293,-0.379736818818395,0.6095373521533309,-0.7870964580710392,1.0273451547237498,0,1,0,0,0,0,1,0,0
-0.04312065596147426,1.4191725183110704,1.2023170093107285,-1.0322078730623039,-0.9468524219607604,-0.7219830094604597,0.6668993954890167,0,0,1,0,0,0,0,1,1
-0.9214045721767753,-1.4154677378875808,1.2023170093107285,0.2727342354255137,-0.9468524219607604,-0.20107542057582317,0.9759403265816146,0,0,1,0,0,1,0,0,1
-0.9214045721767753,1.4191725183110704,-1.1286568649042976,0.2727342354255137,-0.9468524219607604,-0.5266426636287209,0.6301816611017773,0,0,1,0,0,0,1,0,1
-0.9214045721767753,1.4191725183110704,1.0358188754382267,-0.379736818818395,0.6095373521533309,-0.3964157664075618,1.069570549269075,1,0,0,1,0,0,0,0,1
-0.04312065596147426,1.4191725183110704,-1.2743427320427367,-1.0322078730623039,-0.9468524219607604,-0.7219830094604597,1.2806975219957013,0,0,1,0,0,0,1,0,1
0.8351632602538268,-0.706807673837918,1.1398802091085403,0.2727342354255137,-0.9468524219607604,-0.3964157664075618,0.7660372783345629,1,0,0,0,0,1,0,0,0
0.8351632602538268,-0.706807673837918,0.5155122070866583,-1.0322078730623039,-0.9468524219607604,-0.20107542057582317,0.7996952015228657,0,0,1,0,0,0,0,1,0
0.8351632602538268,-1.4154677378875808,0.12007913913946638,4.187560560888966,0.6095373521533309,-0.7219830094604597,1.2488754855267605,0,0,1,0,0,0,0,1,0
0.8351632602538268,1.4191725183110704,1.2647538095129167,0.2727342354255137,2.1659271262674222,-0.20107542057582317,0.4123231037374904,0,0,1,1,0,0,0,0,1
-0.04312065596147426,0.0018523902117447988,-0.19210486187147463,-1.0322078730623039,0.6095373521533309,0.3198321683088133,-0.10417302664300994,0,0,1,1,0,0,0,0,1
-0.04312065596147426,1.4191725183110704,-1.107844598170235,-0.379736818818395,0.6095373521533309,0.9709666544146088,-1.2693491311980722,1,0,0,0,1,0,0,0,1
2.591731092684429,-1.4154677378875808,1.4104396766513558,0.2727342354255137,-0.9468524219607604,-0.20107542057582317,-1.299335280947651,0,0,1,0,0,0,1,0,1
-0.9214045721767753,0.7105124542614076,0.536324473820721,-0.379736818818395,0.6095373521533309,-0.5266426636287209,1.122811264130572,0,0,1,0,0,0,0,1,0
0.8351632602538268,0.0018523902117447988,0.6403858074910347,0.9252052896694225,-0.9468524219607604,-0.7219830094604597,-1.099835590776984,1,0,0,1,0,0,0,0,1
-0.04312065596147426,0.7105124542614076,-1.2951549987767996,-0.379736818818395,-0.9468524219607604,-0.5917561122393005,1.2758018240774027,1,0,0,0,0,0,1,0,1
0.8351632602538268,1.4191725183110704,0.05764233893727819,-1.0322078730623039,2.1659271262674222,-0.07084852335466406,-0.678805569803306,0,0,1,0,0,1,0,0,1
0.8351632602538268,0.7105124542614076,-0.046418994733035485,-1.0322078730623039,-0.9468524219607604,-0.2661888691864027,0.5738811350413436,0,0,1,0,0,1,0,0,0
-0.9214045721767753,-0.706807673837918,-0.7748483304252312,-0.379736818818395,2.1659271262674222,1.7523280377415633,-1.1677633993933767,0,0,1,1,0,0,0,0,1
-0.04312065596147426,0.7105124542614076,-0.6915992634889803,-1.0322078730623039,-0.9468524219607604,-0.4615292150181414,0.9086244802050091,0,0,1,0,0,0,0,1,0
1.7134471764691277,0.7105124542614076,1.4312519433854187,0.2727342354255137,-0.9468524219607604,-0.7870964580710392,-1.2301835478516836,0,0,1,1,0,0,0,0,0
0.8351632602538268,-1.4154677378875808,-0.5042888628824156,4.187560560888966,-0.9468524219607604,2.6639163182896772,-0.6745218341247947,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-0.706807673837918,-0.2545416620736628,-1.0322078730623039,-0.9468524219607604,2.6639163182896772,-0.16108551494323095,0,0,1,0,0,0,0,1,1
-0.04312065596147426,1.4191725183110704,1.1606924758426032,-0.379736818818395,0.6095373521533309,-0.33130231779698227,0.7697090517732869,0,1,0,0,0,0,0,1,0
0.8351632602538268,-1.4154677378875808,-0.19210486187147463,-0.379736818818395,0.6095373521533309,2.6639163182896772,-0.6996122859560749,0,0,1,1,0,0,0,0,1
-1.7996884883920763,0.0018523902117447988,0.9733820752360385,-1.0322078730623039,-0.9468524219607604,-0.7870964580710392,1.0401963617592835,0,0,1,0,0,1,0,0,1
0.8351632602538268,-0.706807673837918,-0.7956605971592939,-0.379736818818395,0.6095373521533309,2.6639163182896772,-1.2020332848214668,0,0,1,0,0,0,0,1,1
-0.9214045721767753,-0.706807673837918,-0.2545416620736628,-1.0322078730623039,0.6095373521533309,-0.33130231779698227,1.3816712915606095,0,0,1,0,0,0,1,0,0
-0.04312065596147426,1.4191725183110704,-1.5865267330536779,-0.379736818818395,0.6095373521533309,-0.65686956084988,0.8376368603896797,1,0,0,0,0,0,0,1,1
-0.9214045721767753,-0.706807673837918,-0.8997219308296076,0.2727342354255137,0.6095373521533309,2.3383490752367795,-1.014772839446546,0,0,1,0,0,0,0,1,1
0.8351632602538268,0.7105124542614076,0.34901407321415645,-1.0322078730623039,-0.9468524219607604,-0.2661888691864027,1.2696822016795295,1,0,0,0,1,0,0,0,1
-0.04312065596147426,0.7105124542614076,1.3063783429810423,-1.0322078730623039,-0.9468524219607604,-0.7870964580710392,1.3021162003882576,0,0,1,0,0,0,1,0,1
-0.04312065596147426,-1.4154677378875808,0.2865772730119683,0.2727342354255137,0.6095373521533309,-0.5266426636287209,0.7684851272937122,0,0,1,1,0,0,0,0,0
-0.04312065596147426,-1.4154677378875808,0.9941943419701013,-0.379736818818395,-0.9468524219607604,-0.20107542057582317,0.7801124098496713,0,0,1,0,0,0,1,0,0
-0.04312065596147426,0.0018523902117447988,-1.2951549987767996,0.9252052896694225,0.6095373521533309,-0.7219830094604597,0.26545216618853296,1,0,0,0,0,0,0,1,1
-0.04312065596147426,-0.706807673837918,-0.21291712860553735,0.2727342354255137,-0.9468524219607604,1.947668383573302,-0.5411140658511583,0,1,0,0,0,0,0,1,1
0.8351632602538268,-0.706807673837918,0.22414047280978006,1.5776763439133312,0.6095373521533309,-0.7219830094604597,-1.132269589485712,0,1,0,1,0,0,0,0,1
-0.9214045721767753,-0.706807673837918,1.2023170093107285,0.2727342354255137,-0.9468524219607604,-0.4615292150181414,0.4796389501140959,0,0,1,0,0,1,0,0,0
-0.04312065596147426,0.7105124542614076,-0.4210397959461647,-0.379736818818395,-0.9468524219607604,-0.7219830094604597,0.7152444124322151,0,0,1,0,0,0,0,1,0
-0.04312065596147426,0.0018523902117447988,-0.6499747300208548,-0.379736818818395,0.6095373521533309,1.7523280377415633,-1.2528261507238145,0,0,1,0,1,0,0,0,1
-0.04312065596147426,-1.4154677378875808,0.307389539746031,-0.379736818818395,0.6095373521533309,-0.2661888691864027,0.37376948263088905,0,0,1,1,0,0,0,0,1
0.8351632602538268,0.0018523902117447988,-0.046418994733035485,-0.379736818818395,0.6095373521533309,1.4267607946886656,0.15468700078702755,0,0,1,0,0,0,0,1,1
-1.7996884883920763,-0.706807673837918,-1.482465399383364,-0.379736818818395,0.6095373521533309,0.6453994113617111,-1.4370267848997986,0,0,1,0,0,1,0,0,1
-0.04312065596147426,-0.706807673837918,0.8276962080975994,0.9252052896694225,0.6095373521533309,-0.20107542057582317,-1.5943010805251407,0,0,1,0,1,0,0,0,1
-0.9214045721767753,-0.706807673837918,0.5779490072888466,0.2727342354255137,-0.9468524219607604,-0.3964157664075618,0.9930752692956596,0,0,1,0,1,0,0,0,0
-1.7996884883920763,0.0018523902117447988,-1.0454077979680467,-1.0322078730623039,2.1659271262674222,-0.65686956084988,0.475967176675372,1,0,0,0,0,1,0,0,0
0.8351632602538268,1.4191725183110704,1.5353132770557323,1.5776763439133312,-0.9468524219607604,-0.2661888691864027,0.17182194350107258,0,1,0,0,0,0,0,1,1
0.8351632602538268,0.0018523902117447988,0.5571367405547838,0.2727342354255137,-0.9468524219607604,-0.33130231779698227,1.1020045479778031,0,0,1,0,0,0,0,1,0
-0.04312065596147426,-0.706807673837918,0.619573540756972,-0.379736818818395,0.6095373521533309,-0.2661888691864027,0.9416704411535245,0,0,1,0,0,1,0,0,1
-0.04312065596147426,0.7105124542614076,-0.06723126146709822,-1.0322078730623039,0.6095373521533309,0.05937837386649505,-0.4199455423732684,0,0,1,0,0,1,0,0,1
-0.9214045721767753,-0.706807673837918,0.9733820752360385,-1.0322078730623039,2.1659271262674222,2.143008729405041,-0.47930587963263876,0,0,1,0,0,0,0,1,1
0.8351632602538268,1.4191725183110704,0.8276962080975994,-1.0322078730623039,0.6095373521533309,-0.20107542057582317,1.128318924288658,0,0,1,0,0,1,0,0,1
0.8351632602538268,-0.706807673837918,-1.336779532244925,2.23014739815724,-0.9468524219607604,-0.3964157664075618,0.9624771573062935,0,0,1,0,0,0,1,0,0
-0.04312065596147426,1.4191725183110704,1.1398802091085403,-0.379736818818395,0.6095373521533309,1.8174414863521429,-0.3244794329664461,0,1,0,0,1,0,0,0,1
-0.04312065596147426,-0.706807673837918,1.015006608704164,0.2727342354255137,-0.9468524219607604,-0.005735074744084507,-0.6953285502775637,0,0,1,0,1,0,0,0,1
1.7134471764691277,-1.4154677378875808,1.5769378105238578,2.23014739815724,0.6095373521533309,-0.3964157664075618,-0.7914066219241733,0,0,1,0,0,0,1,0,1
-0.9214045721767753,-1.4154677378875808,0.9525698085019757,0.2727342354255137,0.6095373521533309,-0.65686956084988,0.4692355920377114,0,0,1,0,0,1,0,0,1
1.7134471764691277,0.7105124542614076,1.8266850113326105,0.2727342354255137,0.6095373521533309,-0.33130231779698227,-1.342784599972551,0,1,0,0,1,0,0,0,1
-0.9214045721767753,0.0018523902117447988,0.7028226076932229,-0.379736818818395,-0.9468524219607604,-0.4615292150181414,0.9043407445264978,0,1,0,0,0,0,0,1,0
1.7134471764691277,0.0018523902117447988,2.076432212141363,0.9252052896694225,-0.9468524219607604,-0.4615292150181414,-1.5251493474291733,0,0,1,0,1,0,0,0,0
-1.7996884883920763,-0.706807673837918,-1.253530465308674,-0.379736818818395,-0.9468524219607604,-0.4615292150181414,1.3602526131680532,0,1,0,0,0,0,0,1,1
-0.9214045721767753,-1.4154677378875808,-1.5865267330536779,-0.379736818818395,0.6095373521533309,-0.20107542057582317,0.3480670685598215,0,0,1,0,0,1,0,0,0
-0.04312065596147426,-1.4154677378875808,1.3063783429810423,-0.379736818818395,-0.9468524219607604,-0.5266426636287209,1.035300663840985,0,0,1,0,1,0,0,0,0
-1.7996884883920763,-1.4154677378875808,-0.046418994733035485,-1.0322078730623039,-0.9468524219607604,-0.20107542057582317,0.6363012834996505,0,0,1,0,1,0,0,0,1
-0.04312065596147426,0.0018523902117447988,-1.9403352675327443,-0.379736818818395,0.6095373521533309,-0.5917561122393005,0.6332414723007139,1,0,0,0,1,0,0,0,0
-0.04312065596147426,0.0018523902117447988,-1.4200285991811759,-1.0322078730623039,0.6095373521533309,2.6639163182896772,-1.2338553212904075,0,0,1,0,0,1,0,0,1
0.8351632602538268,0.0018523902117447988,1.0774434089063523,0.9252052896694225,-0.9468524219607604,-0.33130231779698227,-1.3085147145444609,0,0,1,0,0,1,0,0,1
-0.9214045721767753,1.4191725183110704,0.931757541767913,2.23014739815724,0.6095373521533309,-0.33130231779698227,0.28136318442300334,1,0,0,1,0,0,0,0,1
0.8351632602538268,-0.706807673837918,-0.8789096640955448,-0.379736818818395,-0.9468524219607604,2.403462523847359,-1.3127984502229721,0,0,1,0,0,0,0,1,1
-0.04312065596147426,1.4191725183110704,-0.316978462275851,-0.379736818818395,0.6095373521533309,-0.3964157664075618,0.7366630908247714,1,0,0,0,1,0,0,0,0
0.8351632602538268,0.7105124542614076,-1.107844598170235,2.23014739815724,0.6095373521533309,-0.65686956084988,0.6681233199685913,0,0,1,0,0,0,0,1,0
-0.9214045721767753,1.4191725183110704,-0.08804352820116096,-0.379736818818395,0.6095373521533309,1.6872145891309838,-0.4297369382098656,0,0,1,0,1,0,0,0,1
2.591731092684429,1.4191725183110704,1.4936887435876067,0.9252052896694225,-0.9468524219607604,-0.3964157664075618,-1.4511019164149073,0,0,1,0,0,0,0,1,1
0.8351632602538268,-1.4154677378875808,0.8901330082997876,1.5776763439133312,0.6095373521533309,-0.07084852335466406,-0.7008362104356496,0,1,0,0,0,1,0,0,1
-0.04312065596147426,1.4191725183110704,-0.8789096640955448,-1.0322078730623039,2.1659271262674222,-0.7219830094604597,1.312519558464642,0,0,1,0,0,0,0,1,0
-0.9214045721767753,0.0018523902117447988,1.015006608704164,-0.379736818818395,0.6095373521533309,-0.5917561122393005,0.38417284070727353,0,0,1,0,0,0,1,0,0
0.8351632602538268,0.0018523902117447988,0.8693207415657248,0.2727342354255137,0.6095373521533309,2.6639163182896772,0.05983285361999254,0,0,1,0,0,1,0,0,1
-0.9214045721767753,1.4191725183110704,-1.2119059318405485,1.5776763439133312,-0.9468524219607604,1.231420448856927,-1.5135220648732142,0,0,1,0,1,0,0,0,1
-0.04312065596147426,-0.706807673837918,0.8068839413635366,-1.0322078730623039,0.6095373521533309,-0.3964157664075618,1.3737157824433743,0,0,1,1,0,0,0,0,1
-0.9214045721767753,1.4191725183110704,-1.0662200647021094,-1.0322078730623039,2.1659271262674222,-0.2661888691864027,0.2862588823413019,0,1,0,0,1,0,0,0,1
-0.04312065596147426,0.0018523902117447988,-1.2743427320427367,-0.379736818818395,0.6095373521533309,-0.5266426636287209,0.244645450035764,0,0,1,0,0,0,1,0,0
0.8351632602538268,1.4191725183110704,-0.5042888628824156,0.2727342354255137,0.6095373521533309,-0.2661888691864027,1.1999185063437747,0,0,1,0,1,0,0,0,1
-0.9214045721767753,-0.706807673837918,-0.06723126146709822,-1.0322078730623039,-0.9468524219607604,-0.2661888691864027,0.6363012834996505,0,0,1,0,0,0,0,1,0
-0.04312065596147426,0.0018523902117447988,1.0774434089063523,-1.0322078730623039,0.6095373521533309,-0.65686956084988,0.26484020394874563,1,0,0,0,1,0,0,0,1
-0.9214045721767753,1.4191725183110704,0.9733820752360385,-0.379736818818395,-0.9468524219607604,-0.5266426636287209,1.2396960519299507,0,0,1,1,0,0,0,0,0
-0.04312065596147426,0.7105124542614076,0.9109452750338503,-0.379736818818395,-0.9468524219607604,-0.3964157664075618,1.2274568071342042,0,0,1,1,0,0,0,0,0
-0.04312065596147426,0.7105124542614076,-0.12966806166928643,-0.379736818818395,0.6095373521533309,-0.33130231779698227,1.2133816756190958,0,1,0,0,1,0,0,0,0
0.8351632602538268,0.0018523902117447988,-0.2753539288077256,0.9252052896694225,-0.9468524219607604,-0.7870964580710392,1.1931869217061142,0,1,0,0,1,0,0,0,0
-0.04312065596147426,-0.706807673837918,1.2647538095129167,-0.379736818818395,0.6095373521533309,-0.5917561122393005,1.3896268006778447,0,0,1,1,0,0,0,0,0
0.8351632602538268,1.4191725183110704,1.1606924758426032,-1.0322078730623039,0.6095373521533309,-0.3964157664075618,1.2733539751182534,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-1.4154677378875808,-0.2545416620736628,-0.379736818818395,0.6095373521533309,-0.7870964580710392,0.280751222183216,0,0,1,0,0,1,0,0,0
1.7134471764691277,-1.4154677378875808,1.722623677662297,0.9252052896694225,0.6095373521533309,-0.3964157664075618,-1.5783900622906704,1,0,0,0,1,0,0,0,0
-0.04312065596147426,0.0018523902117447988,0.7860716746294739,-0.379736818818395,0.6095373521533309,-0.5266426636287209,0.6338534345405012,1,0,0,0,0,0,1,0,0
-0.9214045721767753,0.7105124542614076,0.9733820752360385,0.9252052896694225,0.6095373521533309,-0.5266426636287209,1.0610030779120525,0,0,1,0,0,0,0,1,0
-0.9214045721767753,-0.706807673837918,-1.4200285991811759,-1.0322078730623039,-0.9468524219607604,-0.3964157664075618,0.27585552426491744,0,0,1,0,0,0,0,1,0
1.7134471764691277,0.7105124542614076,0.7652594078954111,0.2727342354255137,0.6095373521533309,-0.65686956084988,-1.0312958199208038,0,0,1,0,0,0,0,1,0
0.8351632602538268,-0.706807673837918,0.7860716746294739,0.9252052896694225,0.6095373521533309,-0.7870964580710392,-1.0931040061393233,0,0,1,0,0,1,0,0,1
-0.04312065596147426,-1.4154677378875808,0.22414047280978006,-0.379736818818395,-0.9468524219607604,-0.65686956084988,-0.6641184760484102,0,0,1,0,0,1,0,0,1
-0.9214045721767753,-1.4154677378875808,-0.400227529212102,-0.379736818818395,-0.9468524219607604,-0.7870964580710392,0.6571079996524195,1,0,0,0,1,0,0,0,0
-1.7996884883920763,1.4191725183110704,-2.2108947350755597,2.23014739815724,-0.9468524219607604,-0.07084852335466406,-1.5710465154132225,0,1,0,0,1,0,0,0,1
1.7134471764691277,-0.706807673837918,-1.565714466319615,0.9252052896694225,-0.9468524219607604,0.8407397571934497,-1.2522141884840272,0,0,1,0,0,0,1,0,1
-0.04312065596147426,1.4191725183110704,0.09926687240540365,-0.379736818818395,0.6095373521533309,0.515172514140552,0.21588322476575983,0,0,1,0,0,0,0,1,1
0.8351632602538268,1.4191725183110704,-1.6281512665218032,-0.379736818818395,-0.9468524219607604,-0.5266426636287209,0.3450072573608849,0,1,0,0,0,0,0,1,1
-0.04312065596147426,0.7105124542614076,-1.3575917989789876,-0.379736818818395,2.1659271262674222,-0.7219830094604597,1.2445917498482493,0,0,1,0,0,1,0,0,0
0.8351632602538268,0.7105124542614076,0.09926687240540365,-1.0322078730623039,-0.9468524219607604,2.0778952807944613,-0.07969453705151704,0,0,1,0,0,1,0,0,1
0.8351632602538268,0.0018523902117447988,1.098255675640415,-1.0322078730623039,-0.9468524219607604,-0.65686956084988,0.5157447222615479,0,0,1,1,0,0,0,0,1
-0.9214045721767753,-1.4154677378875808,-0.06723126146709822,0.2727342354255137,-0.9468524219607604,-0.2661888691864027,0.3798891050287623,0,0,1,0,0,0,0,1,0
-0.04312065596147426,0.7105124542614076,-1.5865267330536779,-1.0322078730623039,-0.9468524219607604,-0.7870964580710392,0.9655369685052301,0,0,1,0,1,0,0,0,1
-0.9214045721767753,-1.4154677378875808,-1.565714466319615,-0.379736818818395,-0.9468524219607604,-0.2661888691864027,0.5383873251336789,1,0,0,0,0,0,0,1,0
-0.04312065596147426,-0.706807673837918,1.243941542778854,0.9252052896694225,-0.9468524219607604,-0.5266426636287209,-1.153076305638481,1,0,0,0,0,0,0,1,1
0.8351632602538268,0.0018523902117447988,-1.253530465308674,-1.0322078730623039,-0.9468524219607604,-0.7219830094604597,-1.192853851224657,0,0,1,1,0,0,0,0,1
-0.9214045721767753,0.7105124542614076,-1.0454077979680467,0.2727342354255137,0.6095373521533309,-0.2661888691864027,0.6742429423664645,0,0,1,0,0,0,0,1,1
0.8351632602538268,-0.706807673837918,0.8276962080975994,1.5776763439133312,-0.9468524219607604,-0.7870964580710392,-1.4290712757825634,0,0,1,0,0,1,0,0,1
-0.04312065596147426,1.4191725183110704,-1.2951549987767996,-0.379736818818395,-0.9468524219607604,-0.5266426636287209,0.7843961455281826,0,1,0,0,1,0,0,0,0
-0.04312065596147426,-1.4154677378875808,-1.253530465308674,-0.379736818818395,2.1659271262674222,0.25471871969823373,-1.0453709514359122,0,0,1,0,0,0,0,1,1
1.7134471764691277,-1.4154677378875808,-1.5865267330536779,-0.379736818818395,0.6095373521533309,-0.20107542057582317,-1.4400865960987352,1,0,0,0,1,0,0,0,1
-1.7996884883920763,-1.4154677378875808,0.9733820752360385,-1.0322078730623039,-0.9468524219607604,0.7105128599722906,-0.9186947677999364,0,0,1,1,0,0,0,0,1
2.591731092684429,0.7105124542614076,1.5977500772579205,0.2727342354255137,-0.9468524219607604,-0.2661888691864027,-1.2020332848214668,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-1.4154677378875808,0.8901330082997876,0.2727342354255137,-0.9468524219607604,-0.7870964580710392,1.217665411297607,0,0,1,0,1,0,0,0,0
-0.9214045721767753,0.0018523902117447988,1.1606924758426032,-1.0322078730623039,0.6095373521533309,2.143008729405041,-0.022782048751296025,0,1,0,0,0,0,0,1,1
-0.04312065596147426,-1.4154677378875808,0.9941943419701013,-0.379736818818395,0.6095373521533309,-0.7219830094604597,0.34072352168237363,0,1,0,0,0,0,1,0,0
1.7134471764691277,-1.4154677378875808,0.24495273954384278,2.8826184524011484,-0.9468524219607604,-0.7219830094604597,0.7850081077679699,0,0,1,0,0,1,0,0,0
-0.9214045721767753,0.0018523902117447988,-0.400227529212102,-0.379736818818395,-0.9468524219607604,-0.5917561122393005,0.5842844931177281,1,0,0,0,1,0,0,0,0
-0.04312065596147426,0.7105124542614076,-0.2753539288077256,-0.379736818818395,0.6095373521533309,1.8174414863521429,-0.21493819204451534,0,1,0,0,0,0,0,1,1
-0.9214045721767753,0.7105124542614076,-1.4408408659152387,-0.379736818818395,0.6095373521533309,-0.7219830094604597,1.150961527160789,0,0,1,0,0,0,0,1,0
-1.7996884883920763,-1.4154677378875808,0.9941943419701013,0.9252052896694225,-0.9468524219607604,-0.2661888691864027,-1.2748567913561581,0,1,0,1,0,0,0,0,1
-0.9214045721767753,0.0018523902117447988,0.6611980742250975,-1.0322078730623039,-0.9468524219607604,-0.3964157664075618,0.5322677027358056,0,0,1,0,0,1,0,0,0
2.591731092684429,0.7105124542614076,1.5145010103216696,0.9252052896694225,-0.9468524219607604,-0.4615292150181414,-1.0704614032671924,0,0,1,0,0,0,0,1,1
-0.04312065596147426,1.4191725183110704,0.12007913913946638,-0.379736818818395,0.6095373521533309,-0.3964157664075618,1.3828952160401842,0,1,0,0,0,0,0,1,0
0.8351632602538268,-0.706807673837918,0.24495273954384278,0.9252052896694225,-0.9468524219607604,-0.7870964580710392,-1.1989734736225302,0,1,0,0,0,0,0,1,0
-0.04312065596147426,1.4191725183110704,0.7236348744272857,-0.379736818818395,0.6095373521533309,-0.7219830094604597,1.1062882836563144,0,0,1,0,0,1,0,0,1
-0.04312065596147426,1.4191725183110704,0.7028226076932229,-0.379736818818395,-0.9468524219607604,2.3383490752367795,0.17304586798064722,0,0,1,0,0,1,0,0,1
-1.7996884883920763,1.4191725183110704,-1.4616531326493014,0.2727342354255137,2.1659271262674222,-0.7219830094604597,0.6148826051070942,0,0,1,0,1,0,0,0,1
2.591731092684429,-0.706807673837918,1.4936887435876067,0.9252052896694225,-0.9468524219607604,-0.4615292150181414,-1.154912192357843,0,0,1,0,0,0,0,1,1
-0.9214045721767753,0.7105124542614076,-0.8580973973614822,0.2727342354255137,0.6095373521533309,1.231420448856927,-1.460281350011717,0,0,1,0,0,1,0,0,1
1.7134471764691277,-1.4154677378875808,-2.2108947350755597,0.2727342354255137,0.6095373521533309,0.6453994113617111,-1.3397247887736143,0,0,1,0,0,1,0,0,1
1.7134471764691277,1.4191725183110704,0.8901330082997876,0.2727342354255137,0.6095373521533309,-0.33130231779698227,-1.060058045190808,0,0,1,0,1,0,0,0,1
-0.04312065596147426,-1.4154677378875808,0.016017805469152716,-0.379736818818395,0.6095373521533309,-0.7219830094604597,1.3584167264486913,1,0,0,0,0,0,1,0,0
-0.04312065596147426,0.0018523902117447988,-0.9205341975636703,0.2727342354255137,0.6095373521533309,-0.7870964580710392,0.553686381128362,0,0,1,0,0,0,0,1,0
-0.04312065596147426,0.0018523902117447988,-1.1910936651064858,-0.379736818818395,0.6095373521533309,-0.7219830094604597,-1.5520756859798155,0,0,1,0,1,0,0,0,1
0.8351632602538268,1.4191725183110704,0.2657650062779055,0.9252052896694225,0.6095373521533309,-0.33130231779698227,-1.5294330831076846,0,0,1,0,0,1,0,0,0
-0.04312065596147426,0.0018523902117447988,-1.3992163324471132,-0.379736818818395,0.6095373521533309,-0.65686956084988,0.8755785192564937,0,0,1,0,0,1,0,0,1
-0.04312065596147426,0.0018523902117447988,0.4946999403525956,-0.379736818818395,0.6095373521533309,-0.2661888691864027,0.7568578447377531,0,0,1,0,0,1,0,0,1
1.7134471764691277,-1.4154677378875808,1.2023170093107285,0.2727342354255137,-0.9468524219607604,-0.7870964580710392,-1.209988793938702,0,0,1,0,0,0,1,0,1
-0.9214045721767753,-1.4154677378875808,-0.6707869967549175,-0.379736818818395,-0.9468524219607604,-0.13596197196524362,-1.3158582614219088,0,0,1,0,0,0,1,0,1
-0.9214045721767753,0.0018523902117447988,-1.1910936651064858,0.9252052896694225,-0.9468524219607604,-0.07084852335466406,-1.0153848016863334,0,0,1,0,0,0,0,1,1
-0.04312065596147426,1.4191725183110704,0.9941943419701013,-0.379736818818395,-0.9468524219607604,-0.65686956084988,1.09588492557993,0,0,1,0,0,1,0,0,1
-0.04312065596147426,-0.706807673837918,-0.2545416620736628,1.5776763439133312,0.6095373521533309,-0.5266426636287209,0.6289577366222027,0,0,1,0,1,0,0,0,0
-0.04312065596147426,0.0018523902117447988,-0.37941526247803925,0.2727342354255137,-0.9468524219607604,-0.65686956084988,-1.361755429405958,0,0,1,0,0,0,1,0,1
-0.04312065596147426,0.0018523902117447988,1.3063783429810423,4.187560560888966,0.6095373521533309,-0.4615292150181414,0.37927714278897495,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-1.4154677378875808,0.03683007220321545,-0.379736818818395,-0.9468524219607604,-0.65686956084988,0.7739927874517981,0,0,1,0,0,0,1,0,0
-0.04312065596147426,0.0018523902117447988,1.2023170093107285,0.9252052896694225,0.6095373521533309,-0.3964157664075618,-1.0398632912778263,0,1,0,0,0,1,0,0,1
-0.04312065596147426,-1.4154677378875808,-0.9621587310317958,-1.0322078730623039,0.6095373521533309,-0.65686956084988,-1.5343287810259831,1,0,0,0,0,0,0,1,1
-0.9214045721767753,1.4191725183110704,-1.3992163324471132,-0.379736818818395,-0.9468524219607604,-0.20107542057582317,0.8504880674252134,0,0,1,1,0,0,0,0,0
-1.7996884883920763,1.4191725183110704,0.016017805469152716,0.2727342354255137,-0.9468524219607604,-0.7870964580710392,1.2494874477665479,0,0,1,0,0,0,1,0,0
-0.9214045721767753,-1.4154677378875808,-1.8570862005964934,0.9252052896694225,-0.9468524219607604,2.6639163182896772,-1.301171167667013,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-1.4154677378875808,0.6820103409591602,-0.379736818818395,2.1659271262674222,-0.5266426636287209,1.4428675155393418,0,0,1,0,0,0,0,1,0
-0.04312065596147426,1.4191725183110704,-1.6281512665218032,0.2727342354255137,0.6095373521533309,0.9709666544146088,-1.1726590973116753,0,0,1,0,0,0,1,0,1
-0.04312065596147426,0.0018523902117447988,-1.4616531326493014,-1.0322078730623039,-0.9468524219607604,0.5802859627511315,-1.4584454632923551,0,0,1,0,0,0,0,1,1
-0.9214045721767753,1.4191725183110704,1.327190609715105,-0.379736818818395,0.6095373521533309,2.4685759724579386,-0.0949935930462001,0,0,1,0,0,0,1,0,1
